userId,movieId,rating
127,539,4.0
127,597,5.0
127,648,4.0
128,25,2.0
128,89,5.0
128,111,1.0
128,153,3.0
128,225,3.0
128,253,1.0
128,273,2.0
128,276,3.0
128,292,4.0
128,480,5.0
128,527,5.0
128,539,5.0
128,587,5.0
128,593,5.0
128,597,5.0
128,605,4.0
128,628,5.0
128,673,4.0
128,1059,5.0
128,1088,5.0
128,1265,2.0
128,1282,2.0
128,1377,4.0
128,1380,5.0
128,1407,4.0
128,1488,4.0
128,1541,3.0
128,1544,3.0
128,1552,5.0
128,1573,5.0
128,1717,2.0
128,1721,5.0
128,1892,4.0
128,1917,5.0
128,2114,5.0
128,2291,5.0
128,2605,4.0
128,2617,4.0
128,2671,5.0
128,2722,2.0
128,2762,5.0
128,3081,4.0
128,3107,5.0
128,3176,3.0
128,3418,4.0
128,3489,4.0
128,3578,5.0
128,4025,4.0
128,4034,4.0
128,4727,1.0
128,4886,5.0
128,4896,4.0
128,4973,5.0
129,527,5.0
129,1245,3.0
129,1611,4.0
129,2163,3.0
129,3578,4.0
130,21,3.5
130,150,4.0
130,153,0.5
130,165,2.0
130,223,3.0
130,235,0.5
130,260,4.5
130,288,1.0
130,293,4.0
130,315,3.5
130,316,2.0
130,318,3.5
130,337,4.0
130,339,3.5
130,410,2.5
130,423,2.0
130,457,4.0
130,475,3.5
130,480,3.0
130,500,3.5
130,527,4.0
130,541,4.0
130,590,4.0
130,592,3.5
130,593,3.0
130,594,4.0
130,597,3.0
130,608,2.0
130,648,2.0
130,745,4.0
130,750,3.0
130,858,4.0
130,899,4.5
130,919,3.5
130,1059,4.0
130,1213,3.5
130,1246,4.0
130,1259,3.5
130,1265,4.5
130,1271,4.0
130,1282,4.5
130,1370,3.5
130,1371,3.0
130,1372,1.0
130,1374,4.0
130,1375,1.5
130,1377,1.0
130,1380,2.0
130,1396,3.0
130,1485,1.0
130,1544,2.5
130,1562,2.5
130,1610,2.5
130,1676,3.5
130,1721,3.0
130,1722,3.0
130,1729,3.5
130,1884,1.5
130,1909,1.5
130,1954,4.0
130,1961,3.5
130,1968,4.5
130,2000,3.0
130,2001,2.0
130,2003,3.5
130,2011,3.5
130,2012,2.0
130,2021,2.0
130,2023,3.5
130,2105,4.0
130,2108,4.0
130,2115,2.5
130,2124,2.5
130,2268,3.5
130,2291,3.5
130,2294,3.0
130,2324,4.5
130,2502,4.5
130,2640,3.0
130,2791,3.0
130,2890,4.0
130,2959,4.0
130,3033,2.5
130,3107,3.0
130,3175,3.5
130,3578,3.5
130,4011,4.0
130,4226,4.5
130,4643,2.0
130,4886,3.0
130,4896,4.0
130,4995,3.5
130,6440,3.5
130,6934,2.0
130,8368,4.0
130,8665,3.0
130,8970,4.0
130,40959,0.5
131,306,5.0
131,307,5.0
131,593,5.0
131,1265,4.0
131,1959,4.0
131,2324,5.0
131,2762,5.0
131,4025,3.0
131,4034,4.0
132,153,3.5
132,296,4.5
132,590,3.5
132,593,3.5
132,3083,5.0
132,4973,4.5
132,5902,5.0
132,5971,5.0
132,6003,5.0
132,8012,5.0
132,8014,4.5
132,27904,3.5
132,30810,5.0
132,44555,4.5
132,44694,4.0
132,52885,5.0
133,111,0.5
133,215,1.0
133,247,1.0
133,296,4.0
133,318,2.5
133,593,0.5
133,745,0.5
133,912,2.5
133,919,2.0
133,1088,1.5
133,1259,5.0
133,1265,2.0
133,1271,2.0
133,1653,1.5
133,1884,2.0
133,1968,2.5
133,2324,4.0
133,2762,0.5
133,2959,3.0
133,4896,4.0
133,4973,3.0
133,5608,2.5
133,8368,4.0
133,8970,4.0
133,27721,2.0
133,30707,3.5
133,30810,2.0
133,33166,4.0
133,40815,4.0
133,40819,1.5
133,43376,3.0
133,45722,2.0
134,16,4.0
134,153,3.0
134,165,4.0
134,223,3.0
134,253,4.0
134,260,3.5
134,292,4.5
134,293,5.0
134,296,4.5
134,316,4.5
134,318,4.0
134,329,4.0
134,342,4.0
134,457,4.5
134,480,5.0
134,494,3.0
134,500,4.0
134,539,3.5
134,541,5.0
134,587,3.5
134,592,4.0
134,593,5.0
134,597,3.0
134,608,4.5
134,648,4.5
134,708,4.0
134,778,4.5
134,910,3.0
134,924,4.0
134,950,2.5
134,1073,5.0
134,1246,3.5
134,1259,4.0
134,1265,3.5
134,1278,5.0
134,1285,5.0
134,1370,4.0
134,1374,4.0
134,1376,4.0
134,1380,2.5
134,1394,4.5
134,1407,4.5
134,1573,3.5
134,1610,4.0
134,1653,4.0
134,1676,4.0
134,1721,3.0
134,1917,3.0
134,1921,4.0
134,1923,5.0
134,1961,4.0
134,1968,4.0
134,1994,5.0
134,2000,4.0
134,2001,3.0
134,2010,4.0
134,2011,3.5
134,2012,3.5
134,2115,5.0
134,2160,4.0
134,2288,3.5
134,2291,4.5
134,2502,4.0
134,2617,3.5
134,2640,4.0
134,2762,4.5
134,2791,4.5
134,2959,4.0
134,3081,4.5
134,3175,4.5
134,3476,4.5
134,3578,3.0
134,4011,4.0
134,4034,4.0
134,4226,5.0
134,4886,3.0
134,4896,4.0
134,4973,5.0
134,8874,4.5
134,53000,4.5
134,53953,5.0
134,58559,2.5
135,18,4.0
135,21,3.0
135,778,5.0
136,260,4.5
136,318,4.0
136,500,3.5
136,912,3.0
136,1265,3.0
136,1968,1.0
136,3578,5.0
136,4886,3.5
136,4896,4.5
136,58559,4.0
137,260,5.0
137,296,5.0
137,541,4.0
137,590,4.0
137,594,3.0
137,898,4.0
137,899,4.0
137,910,5.0
137,919,3.0
137,1073,3.0
137,1244,1.0
137,1259,5.0
137,1265,5.0
137,1282,2.0
137,1375,4.0
137,1653,4.0
137,2011,5.0
137,2013,4.0
137,2021,3.0
137,2791,3.0
137,5060,4.0
138,260,4.0
138,296,4.5
138,318,4.5
138,480,2.5
138,527,4.0
138,858,5.0
138,924,5.0
138,1213,4.0
138,2959,4.0
138,3578,2.0
138,4226,5.0
138,4886,0.5
138,4995,4.5
138,5995,4.0
138,8368,3.0
138,44555,3.5
138,48780,5.0
138,58559,4.0
139,318,3.5
139,342,4.5
139,480,4.5
139,541,4.0
139,1259,4.0
139,1653,3.5
139,1917,0.5
139,1961,4.5
139,1968,3.5
139,2011,4.0
139,2268,5.0
139,2324,5.0
139,2791,2.0
139,4226,4.5
139,4995,4.0
140,318,5.0
140,342,0.5
140,593,4.5
140,765,4.5
140,4896,4.0
140,5618,1.5
140,8368,4.5
141,318,5.0
141,480,4.0
141,648,3.0
141,1544,3.0
141,4034,4.0
141,4638,3.0
142,150,3.0
142,260,2.0
142,296,2.0
142,593,5.0
142,919,5.0
142,2011,3.0
142,2012,3.0
142,2791,3.0
142,3107,4.0
143,225,1.0
143,296,4.0
143,318,4.5
143,480,3.0
143,527,3.5
143,593,4.5
143,778,4.5
143,1089,4.5
143,1245,1.5
143,1252,3.5
143,1380,3.0
143,1653,1.0
143,1673,4.5
143,1729,4.0
143,1884,4.0
143,2011,3.0
143,2333,5.0
143,2502,4.5
143,2959,4.5
143,3019,3.0
143,4011,5.0
143,4034,3.5
143,4235,4.5
143,4886,3.0
143,4973,4.5
143,8645,4.5
143,8873,4.0
143,8970,5.0
143,30810,5.0
143,33166,4.5
143,39414,5.0
144,21,2.0
144,150,3.0
144,153,3.0
144,165,4.0
144,185,2.0
144,225,4.0
144,253,3.0
144,288,3.0
144,292,3.0
144,296,5.0
144,315,3.0
144,316,3.0
144,329,3.0
144,337,4.0
144,410,2.0
144,457,5.0
144,480,4.0
144,500,3.0
144,527,4.0
144,590,4.0
144,592,3.0
144,593,5.0
145,150,3.0
145,153,5.0
145,161,5.0
145,165,5.0
145,185,5.0
145,225,5.0
145,253,3.0
145,292,4.0
145,296,3.0
145,316,5.0
145,329,3.0
145,410,4.0
145,480,5.0
145,500,5.0
145,587,5.0
145,592,5.0
145,593,5.0
145,597,5.0
146,150,4.0
146,153,2.0
146,165,3.0
146,260,5.0
146,318,4.5
146,457,4.0
146,480,4.0
146,494,3.5
146,592,4.0
146,593,4.0
146,1721,3.0
146,2762,3.5
146,2959,3.5
146,4226,4.5
146,4886,3.5
146,58559,5.0
147,111,5.0
147,296,5.0
147,527,4.5
147,608,5.0
147,778,5.0
147,1556,2.0
147,1665,3.5
147,2116,4.0
147,2324,4.5
147,4011,5.0
147,8873,4.0
147,40819,5.0
147,58559,4.0
148,185,3.0
148,329,4.0
148,480,4.5
148,590,3.5
148,648,4.0
148,903,5.0
148,913,4.0
148,919,4.5
148,924,5.0
148,950,3.5
148,1252,5.0
148,1278,5.0
148,1284,4.0
148,1394,4.5
148,1544,3.5
148,1610,5.0
148,1653,4.0
148,1676,3.5
148,1909,3.5
148,1921,4.5
148,1923,4.0
148,2116,4.0
148,2324,4.0
148,3175,4.0
148,3176,3.5
148,3476,4.5
148,4105,3.0
148,4226,5.0
148,4734,2.0
148,4886,5.0
148,4896,4.0
148,5060,4.5
148,5902,3.0
148,5995,5.0
148,6440,4.0
149,253,3.5
149,260,3.5
149,293,4.5
149,296,4.0
149,318,4.5
149,337,3.5
149,480,2.0
149,541,3.5
149,593,3.0
149,1089,4.0
149,1259,4.0
149,1265,4.0
149,1676,3.5
149,1968,4.0
149,1994,3.5
149,2011,4.0
149,2288,4.0
149,2291,3.0
149,2360,2.0
149,2791,2.0
149,2959,4.0
149,3176,4.0
149,4011,4.0
149,4226,4.5
149,4886,3.5
149,4896,3.5
149,4973,3.5
149,5481,1.0
149,5618,4.0
149,5971,3.5
149,8874,3.5
149,30707,3.0
149,38061,4.0
149,40815,4.0
149,45722,3.0
149,46976,3.5
149,48385,4.0
149,48780,3.5
149,53519,4.5
149,54503,3.0
149,56152,4.5
149,58559,4.0
150,21,3.5
150,25,4.0
150,70,2.5
150,153,3.0
150,165,3.5
150,185,3.5
150,227,2.5
150,260,4.5
150,288,3.0
150,292,3.0
150,296,4.5
150,316,4.0
150,318,5.0
150,339,1.5
150,342,1.0
150,457,4.0
150,480,3.5
150,500,1.5
150,539,1.5
150,541,3.5
150,590,3.0
150,592,3.0
150,648,3.5
150,805,4.0
150,858,3.5
150,1073,2.0
150,1246,3.0
150,1259,4.0
150,1265,3.5
150,1370,3.5
150,1371,2.5
150,1373,2.5
150,1374,2.5
150,1375,2.5
150,1376,3.0
150,1377,1.0
150,1396,4.0
150,1405,3.0
150,1407,3.0
150,1485,3.5
150,1544,3.0
150,1552,3.5
150,1573,4.0
150,1610,4.5
150,1653,2.0
150,1673,3.0
150,1676,0.5
150,1721,4.5
150,1722,4.5
150,1833,3.0
150,1892,2.5
150,1909,3.0
150,1917,4.0
150,1918,3.5
150,1923,3.0
150,1954,4.0
150,1961,3.0
150,2000,3.5
150,2001,3.0
150,2002,3.0
150,2004,2.0
150,2011,4.0
150,2012,4.5
150,2114,1.5
150,2115,4.0
150,2294,2.5
150,2321,2.0
150,2502,3.5
150,2605,2.5
150,2617,4.0
150,2640,2.5
150,2701,2.0
150,2722,2.5
150,2762,4.5
150,2959,3.5
150,2990,3.0
150,3536,3.0
150,3578,4.5
150,3635,3.0
150,3638,2.5
150,3698,3.0
150,4025,2.5
150,4226,2.0
150,4351,3.0
150,4638,2.0
150,4727,2.0
150,4734,3.0
150,4896,1.5
150,6537,3.5
150,8368,2.0
150,8665,4.5
150,8874,3.5
150,27338,3.0
150,49530,4.5
151,21,5.0
151,150,5.0
151,153,1.0
151,161,5.0
151,165,4.0
151,185,3.0
151,225,3.0
151,253,3.0
151,288,4.0
151,292,4.0
151,296,5.0
151,315,2.0
151,316,5.0
151,329,5.0
151,339,3.0
151,410,3.0
151,457,5.0
151,480,5.0
151,500,4.0
151,527,5.0
151,539,3.0
151,587,5.0
151,590,3.0
151,592,3.0
151,597,3.0
152,6,4.0
152,21,3.5
152,25,0.5
152,111,3.5
152,150,3.5
152,161,4.0
152,185,1.5
152,253,2.0
152,260,4.0
152,288,2.0
152,293,4.0
152,296,4.5
152,316,4.0
152,318,4.0
152,457,4.0
152,480,3.0
152,500,2.5
152,541,4.5
152,587,2.5
152,590,3.5
152,593,4.5
152,597,2.0
152,608,4.5
152,750,3.0
152,778,2.0
152,924,4.0
152,1089,3.5
152,1265,4.0
152,1653,5.0
152,1721,1.5
152,1923,4.0
152,1961,3.5
152,2324,3.0
152,2762,2.5
152,2959,4.5
152,3578,4.0
152,4011,3.0
152,4226,4.0
152,4886,3.5
152,4896,4.0
152,4973,4.5
152,4995,3.0
152,5060,1.5
152,6934,4.5
152,8368,4.0
152,8665,4.0
152,30707,2.5
152,31410,5.0
152,33166,3.0
152,38061,2.5
152,40815,4.0
152,40819,3.0
152,44555,4.5
152,47491,2.0
152,49530,4.5
152,58559,4.5
153,224,3.0
153,296,5.0
153,306,5.0
153,307,5.0
153,912,5.0
153,1259,5.0
153,2116,5.0
153,2762,5.0
153,2959,4.0
153,4886,5.0
153,4973,5.0
154,18,5.0
154,62,3.0
154,85,4.0
154,608,5.0
154,648,5.0
154,673,4.0
154,708,3.0
154,1405,4.0
155,198,4.0
155,260,5.0
155,480,2.0
155,527,5.0
155,541,5.0
155,593,5.0
155,750,3.0
155,912,4.0
155,924,4.0
155,965,4.0
155,1396,3.0
155,1573,2.0
155,2011,2.0
155,2012,2.0
155,2288,4.0
155,2791,5.0
156,1271,4.5
156,1285,4.5
156,1572,4.5
156,1673,5.0
156,1722,0.5
156,1884,5.0
156,4975,5.0
157,165,3.0
157,235,4.5
157,260,3.5
157,293,4.5
157,296,4.0
157,316,3.0
157,480,3.0
157,527,3.0
157,541,3.5
157,648,3.5
157,778,4.0
157,924,3.5
157,1265,3.0
157,1544,3.0
157,1573,2.5
157,1653,4.0
157,1676,2.5
157,1721,3.0
157,1923,2.0
157,1961,3.5
157,2003,3.0
157,2012,3.5
157,2115,3.5
157,2288,4.5
157,2291,4.0
157,2363,3.0
157,2502,3.0
157,2762,4.0
157,2890,3.5
157,2959,4.5
157,4011,4.0
157,4226,4.5
157,4886,3.5
157,4973,4.0
157,5618,4.5
157,6537,3.0
157,6934,2.5
157,7090,4.0
157,7454,1.5
157,8012,4.0
157,8665,3.5
157,8874,3.5
157,8984,2.0
157,30793,3.0
157,32078,3.0
157,37731,4.5
157,42632,4.0
157,45722,3.0
157,47491,4.5
157,48385,3.5
157,48780,4.5
157,52885,4.5
157,53519,3.5
157,54503,3.5
157,55721,3.5
157,58559,4.5
158,2004,3.5
158,30810,4.5
158,58559,4.0
159,25,4.5
159,62,3.5
159,111,4.0
159,150,3.5
159,165,3.5
159,253,1.5
159,260,5.0
159,296,4.5
159,318,5.0
159,329,2.5
159,457,3.0
159,480,4.0
159,500,2.0
159,527,4.5
159,539,2.0
159,541,5.0
159,587,2.5
159,592,3.0
159,593,5.0
159,597,3.0
159,608,4.0
159,745,3.5
159,858,4.0
159,903,4.0
159,912,5.0
159,913,4.0
159,923,5.0
159,1213,4.0
159,1252,5.0
159,1254,4.0
159,1267,4.0
159,1721,4.0
159,2000,4.0
159,2019,4.5
159,2527,4.0
159,2762,3.0
159,2959,3.5
159,3019,4.0
159,3022,3.5
159,3698,3.0
159,4226,3.5
159,4235,3.5
159,4327,4.5
159,4973,4.5
159,5060,4.0
159,5971,3.5
159,8645,4.0
159,8873,3.5
159,30810,1.0
160,111,4.0
160,318,5.0
160,339,4.0
160,457,5.0
160,490,4.0
160,527,3.0
160,539,5.0
160,587,5.0
160,593,3.0
160,597,5.0
160,858,3.0
160,1088,4.0
160,1213,3.0
160,1244,4.0
160,1265,4.0
160,1380,4.0
160,1485,3.0
160,1721,4.0
160,1727,3.0
160,1923,4.0
160,1961,5.0
160,1968,4.0
160,2002,4.0
160,2313,4.0
160,2762,5.0
160,2791,3.0
161,17,5.0
161,21,3.0
161,25,3.0
161,62,4.0
161,150,4.0
161,153,3.0
161,158,4.0
161,161,5.0
161,165,3.0
161,185,4.0
161,204,3.0
161,224,3.0
161,225,4.0
161,227,3.0
161,292,4.0
161,293,3.0
161,296,3.0
161,315,3.0
161,316,3.0
161,318,5.0
161,329,3.0
161,337,3.0
161,339,3.0
161,410,5.0
161,457,5.0
161,480,4.0
161,500,4.0
161,539,3.0
161,587,4.0
161,590,3.0
161,592,3.0
161,593,5.0
161,597,3.0
161,608,3.0
161,648,3.0
162,6,3.0
162,17,4.0
162,62,5.0
162,494,3.0
162,605,3.0
162,608,5.0
162,648,3.0
162,708,3.0
162,805,3.0
163,150,4.5
163,153,0.5
163,260,4.0
163,296,3.0
163,318,5.0
163,457,4.0
163,480,3.5
163,527,5.0
163,592,2.5
163,593,4.5
163,648,3.0
163,858,5.0
163,1370,1.5
163,1721,3.5
163,1882,1.5
163,1994,3.5
163,2324,3.0
163,3578,3.5
164,111,4.5
164,223,4.5
164,260,3.0
164,293,4.0
164,296,4.5
164,318,4.5
164,480,3.0
164,608,4.5
164,913,4.0
164,922,4.0
164,954,5.0
164,1073,4.0
164,1089,5.0
164,1265,4.0
164,1285,4.0
164,1722,3.5
164,1923,3.5
164,1968,4.0
164,2321,4.0
164,2791,4.0
164,4973,4.0
164,8665,3.5
164,33166,4.0
165,21,2.5
165,62,3.5
165,70,5.0
165,111,4.0
165,158,2.0
165,165,5.0
165,185,2.5
165,198,3.0
165,225,2.0
165,276,2.0
165,292,3.0
165,293,5.0
165,296,3.5
165,318,4.0
165,339,2.5
165,457,3.0
165,480,3.0
165,500,3.0
165,527,4.0
165,539,2.0
165,587,3.0
165,592,4.0
165,593,3.0
165,608,3.0
165,648,3.5
165,653,1.0
165,673,1.5
165,805,4.5
165,919,3.5
165,1059,4.0
165,1073,5.0
165,1259,3.5
165,1265,4.0
165,1370,2.5
165,1377,4.0
165,1380,2.0
165,1405,4.0
165,1485,4.0
165,1544,3.0
165,1552,2.5
165,1562,0.5
165,1573,3.5
165,1599,3.0
165,1639,4.0
165,1721,3.0
165,1729,2.0
165,1882,1.0
165,1917,5.0
165,1921,3.5
165,1923,3.5
165,2003,3.5
165,2012,2.5
165,2115,3.0
165,2232,5.0
165,2321,3.0
165,2502,3.0
165,2617,3.5
165,2662,2.0
165,2762,5.0
165,2791,3.0
165,2890,2.5
165,2959,5.0
165,3033,4.0
165,3081,2.0
165,3160,3.5
165,3578,3.5
165,4011,1.0
165,4025,1.5
165,4034,3.5
165,4105,3.0
165,4226,3.5
165,4235,4.0
165,4734,2.5
165,4886,3.0
165,4995,3.5
165,5165,3.5
165,5902,0.5
165,6620,1.5
165,7090,3.5
165,8372,1.0
165,8645,5.0
165,8665,3.5
165,8874,4.0
165,8984,1.0
165,31696,2.5
166,293,4.5
166,342,4.0
166,480,3.5
166,590,5.0
166,608,3.0
166,653,3.0
166,912,2.0
166,1246,4.5
166,1676,3.0
166,1917,3.0
166,1968,4.0
166,3489,4.0
166,3578,5.0
166,4886,4.5
167,480,5.0
167,2002,4.0
167,2640,3.0
168,21,4.0
168,111,5.0
168,150,4.0
168,153,3.0
168,165,3.0
168,198,2.0
168,204,3.0
168,225,3.0
168,227,2.0
168,235,4.0
168,260,5.0
168,288,3.0
168,292,3.0
168,296,4.0
168,318,5.0
168,329,3.0
168,410,3.0
168,426,3.0
168,457,4.0
168,500,3.0
168,535,3.0
168,540,2.0
168,541,4.0
168,587,3.0
168,590,4.0
168,592,3.0
168,593,5.0
168,597,3.0
168,608,5.0
168,648,3.0
168,750,5.0
168,912,5.0
168,924,5.0
168,1073,5.0
168,1089,4.0
169,527,5.0
169,838,3.5
169,2762,4.5
169,4886,5.0
169,4896,3.5
169,4995,3.5
169,8368,3.0
169,8665,5.0
169,8970,5.0
169,33166,5.0
169,40815,3.0
169,40819,5.0
169,43936,4.0
169,48780,5.0
169,49530,5.0
169,53121,5.0
169,56152,5.0
169,58559,5.0
170,1373,4.0
170,3107,1.5
171,16,5.0
171,111,5.0
171,223,5.0
171,296,5.0
171,608,5.0
171,1089,5.0
171,1213,5.0
171,1729,5.0
171,2268,4.0
172,17,4.0
172,150,4.0
172,296,5.0
172,318,4.0
172,457,4.0
172,480,3.0
172,527,4.0
172,539,3.0
172,590,3.0
172,592,3.0
173,6,5.0
173,62,4.0
173,260,5.0
173,494,4.0
173,605,5.0
173,653,3.0
173,673,4.0
173,708,3.0
173,745,5.0
173,778,5.0
173,805,4.0
173,1073,4.0
173,1485,3.0
173,1552,4.0
173,1562,3.0
174,342,2.5
174,1252,0.5
174,1376,4.5
174,1380,4.5
174,1639,4.0
174,5060,3.5
175,260,5.0
175,276,2.0
175,296,5.0
175,480,4.0
175,919,4.0
175,1260,4.0
175,1265,3.0
175,1562,2.0
175,1653,4.0
175,1721,3.0
175,1961,4.0
175,1968,4.0
175,2010,4.0
175,2115,4.0
175,2291,3.0
175,2324,4.0
175,2791,4.0
175,2959,5.0
175,3160,4.0
175,4025,3.0
175,4226,4.0
175,4896,4.0
175,5460,4.0
176,253,2.0
176,260,4.0
176,296,4.0
176,337,2.5
176,480,2.5
176,541,3.0
176,593,4.0
176,648,2.5
176,1246,3.5
176,1259,2.0
176,1380,3.0
176,1485,3.0
176,1721,2.0
176,1921,3.0
176,1923,1.0
176,2115,3.0
176,2617,1.5
176,2671,2.5
176,2701,1.5
176,4896,3.0
176,4973,3.5
176,5618,4.0
176,5971,4.0
176,6934,2.5
176,7090,4.5
176,8368,3.5
176,8970,3.5
176,8981,1.5
176,27815,4.0
176,27850,3.0
176,30793,2.5
176,31410,4.0
176,36401,2.0
176,38061,2.5
176,40815,3.0
176,41571,3.0
176,43419,2.0
176,45722,3.0
176,46976,4.0
176,55721,2.5
176,56152,3.0
176,56171,3.0
176,58559,3.0
177,6,5.0
177,18,4.0
177,70,4.0
177,89,4.0
177,111,4.0
177,150,5.0
177,161,4.0
177,165,5.0
177,185,4.0
177,198,5.0
177,223,5.0
177,225,3.0
177,288,3.0
177,292,4.0
177,293,5.0
177,316,4.0
177,329,4.0
177,379,3.0
177,405,2.0
177,407,2.0
177,423,5.0
177,426,3.0
177,457,5.0
177,480,5.0
177,482,4.0
177,494,3.0
177,540,3.0
177,541,5.0
177,587,4.0
177,593,5.0
177,608,5.0
177,628,5.0
177,1089,5.0
177,1259,5.0
177,1370,5.0
177,1372,5.0
177,1373,3.0
177,1374,5.0
177,1375,4.0
177,1376,5.0
177,1396,4.0
177,1407,5.0
177,1488,2.0
177,1544,4.0
177,1552,5.0
177,1573,4.0
177,1610,5.0
177,1653,5.0
177,1676,5.0
177,1717,5.0
177,1722,5.0
177,1882,3.0
177,1909,5.0
177,1917,3.0
177,1923,4.0
177,1968,5.0
177,2000,5.0
177,2011,4.0
177,2012,4.0
177,2021,5.0
177,2141,4.0
177,2288,4.0
178,111,4.5
178,260,5.0
178,293,3.5
178,296,5.0
178,318,5.0
178,593,4.0
178,608,4.0
178,750,3.0
178,778,4.5
178,858,4.0
178,899,3.0
178,919,3.0
178,1073,4.0
178,1213,3.0
178,1246,3.5
178,1259,5.0
178,1265,4.0
178,1278,4.0
178,1282,4.0
178,1873,2.5
178,1954,4.0
178,1968,5.0
178,2000,3.5
178,2268,3.0
178,2959,4.5
178,3578,3.0
178,4034,2.5
178,8874,3.0
178,30707,3.0
178,54503,4.5
178,74948,4.0
179,4226,4.0
179,4896,5.0
179,8368,5.0
179,8665,2.5
179,45722,5.0
179,46976,3.5
180,223,3.0
180,527,4.0
180,1073,5.0
180,1265,5.0
180,2013,3.0
180,2502,2.0
181,296,5.0
181,1089,5.0
181,1213,5.0
181,1396,4.5
181,1552,3.0
181,1729,4.0
181,2003,3.5
181,2640,4.0
181,4011,5.0
182,17,3.0
182,21,3.0
182,25,1.0
182,62,5.0
182,105,4.0
182,150,5.0
182,165,3.0
182,185,4.0
182,224,3.0
182,225,4.0
182,276,5.0
182,292,4.0
182,316,3.0
182,337,2.0
182,339,5.0
182,342,3.0
182,410,3.0
182,457,4.0
182,480,5.0
182,494,5.0
182,500,5.0
182,539,5.0
182,587,5.0
182,590,5.0
182,593,3.0
182,594,5.0
182,597,5.0
182,708,4.0
182,765,5.0
182,830,5.0
182,838,4.0
182,1073,2.0
183,260,3.0
183,296,5.0
183,318,5.0
183,345,4.0
183,527,4.0
183,593,4.0
183,608,5.0
183,924,4.0
183,1089,5.0
183,1673,5.0
183,1721,4.0
183,1961,5.0
183,2360,5.0
183,2762,4.0
183,2959,5.0
183,4011,4.0
184,161,3.0
184,223,5.0
184,288,4.0
184,293,5.0
184,296,5.0
184,318,5.0
184,337,4.0
184,457,4.0
184,480,3.0
184,500,4.0
184,527,4.0
184,593,4.0
184,597,3.0
185,150,3.0
185,223,4.0
185,260,3.0
185,296,3.0
185,316,4.0
185,318,5.0
185,329,4.0
185,527,5.0
185,593,4.0
185,594,3.0
185,653,4.0
185,745,5.0
185,750,4.0
185,778,4.0
185,910,3.0
185,919,3.0
185,924,3.0
185,1073,4.0
185,1253,4.0
185,1265,3.0
185,1278,5.0
185,1282,3.0
185,1376,4.0
185,1441,5.0
185,1544,2.0
185,1917,5.0
185,1921,3.0
185,2011,4.0
185,2012,4.0
185,2021,3.0
185,2105,3.0
185,2141,3.0
185,2294,3.0
185,2324,5.0
185,2959,5.0
185,3175,3.0
185,3479,3.0
185,3489,3.0
185,4734,5.0
185,4886,5.0
185,4896,5.0
186,924,5.0
186,1921,5.0
186,2021,5.0
186,2605,2.0
186,2959,4.5
186,3578,4.0
186,4226,5.0
186,5618,4.5
186,6934,4.5
186,46976,2.0
186,58559,3.0
187,16,4.0
187,162,4.0
187,223,4.5
187,290,3.0
187,296,4.5
187,318,5.0
187,329,1.0
187,337,5.0
187,410,4.0
187,480,3.5
187,500,3.5
187,593,4.0
187,594,4.0
187,597,4.0
187,628,4.0
187,805,4.5
187,919,4.5
187,926,4.0
187,1059,3.5
187,1073,4.0
187,1088,4.0
187,1089,4.0
187,1246,5.0
187,1285,4.5
187,1372,0.5
187,1380,3.5
187,1407,3.5
187,1485,3.5
187,1639,4.0
187,1653,3.0
187,1673,5.0
187,1717,3.5
187,1721,4.0
187,1729,4.0
187,1884,4.0
187,1917,3.5
187,1923,3.5
187,1954,0.5
187,1968,5.0
187,2000,2.5
187,2124,4.0
187,2269,3.0
187,2321,4.0
187,2502,4.0
187,2762,5.0
187,3176,5.0
187,3476,4.0
187,3489,4.0
187,4734,4.5
187,4995,4.5
187,5060,1.0
187,5065,4.0
187,5481,2.5
187,6934,0.5
187,8368,3.5
187,8874,4.0
187,8970,3.5
187,8981,5.0
187,27904,3.0
187,30707,4.0
187,39446,1.5
187,40815,3.5
187,40826,4.5
187,48385,4.0
187,51540,4.5
187,53519,3.5
187,54272,3.0
187,54503,4.5
187,56339,5.0
187,58559,4.0
188,62,3.0
188,150,5.0
188,153,3.0
188,158,3.0
188,165,2.0
188,253,3.0
188,288,4.0
188,292,3.0
188,296,5.0
188,316,2.0
188,318,5.0
188,329,3.0
188,339,3.0
188,410,3.0
188,457,3.0
188,475,4.0
188,480,4.0
188,500,5.0
188,527,5.0
188,539,3.0
188,587,5.0
188,590,4.0
188,592,3.0
188,593,4.0
188,594,5.0
188,597,4.0
188,648,3.0
188,653,3.0
189,253,2.0
189,288,5.0
189,541,5.0
189,608,5.0
189,673,1.0
189,913,3.0
189,1244,5.0
189,1374,1.0
189,1639,4.0
189,1959,1.0
189,2000,3.0
189,2001,4.0
189,2269,3.0
189,2333,2.0
189,2502,5.0
189,2574,1.0
189,2587,1.0
189,2605,2.0
189,2701,1.0
189,2722,3.0
189,2762,5.0
189,2882,1.0
189,2959,3.0
189,3004,1.0
189,3081,4.0
189,3175,2.0
189,3176,4.0
189,3476,5.0
189,3578,5.0
190,223,4.0
190,342,4.0
190,2067,4.0
190,2294,3.0
190,2333,4.0
190,2502,4.0
190,2762,5.0
190,3160,5.0
190,3176,5.0
190,3512,4.0
191,150,4.0
191,153,2.0
191,161,4.0
191,165,3.0
191,185,3.0
191,292,2.0
191,296,5.0
191,318,5.0
